Ata;Dia;Vereadores Presentes;Vereadores Ausentes;Leis;Link da Ata
30ª Extraordinária da 1ª Sessão Legislativa da 20ª Legislatura - Chamada 1;26 de Junho de 2025;Adriana Gerônimo, Aglaylson, Bella Carmelo, Benigno Júnior, Bruno Mesquita, Cláudio Lima, Dr. Vicente, Gardel Rolim, Igor Nogueira, Inspetor Alberto, Irmão Leo, Janio Henrique, Juninho Aquino, Leo Couto, Luiz Paupina, Luiz Sérgio, Marcel Colares, Marcelo Mendes, Michel Lins, Paulo Martins, PP CELL, Professor Aguiar Toba, Raimundo Filho, Tia Francisca, Tony Brito e Wellington Sabóia;Carla Ibiapina, Chiquinho dos Carneiros, Dr. Luciano Girão, Emanuel Acrízio, Estrela Barros, Gabriel Aguiar, Jorge Pinheiro, Julierme Sena, Mari Lacerda, Priscila Costa, Professora Adriana Almeida, Professor Enilson, René Pessoa, Ronaldo Martins e Tam Oliveira;0009/2025, 0077/2023, 0086/2023, 0256/2025, 0307/2022, 0452/2023, 0457/2023;https://sapl.fortaleza.ce.leg.br/media/sapl/public/sessaoplenaria/1857/ata/a26062025_-_30a_extraordinaria.pdf
30ª Extraordinária da 1ª Sessão Legislativa da 20ª Legislatura - Chamada 2;26 de Junho de 2025;Adail Júnior, A driana Gerônimo, Aglaylson, Bella Carmelo, Benigno Júnior, Bruno Mesquita, Cláudio Lima, Dr. Vicente, Gardel Rolim, Igor Nogueira, Inspetor Alberto, Irmão Leo, Janio Henrique, Juninho Aquino, Leo Couto, Luiz Paupina, Luiz Sérgio, Marcel Colares, Marcelo Mendes, Marcos Paulo, Mari Lacerda, Michel Lins, PP CELL, Professora Adriana Almeida, Professor Aguiar Toba, Professor Enilson, Raimundo Filho, René Pessoa, Tia Francisca, Tony Brito e Wellington Sabóia;Carla Ibiapina, Chiquinho dos Carneiros, Dr. Luciano Girão, Emanuel Acrízio, Estrela Barros, Gabriel Aguiar, Jorge Pinheiro, Julierme Sena, Paulo Martins, Priscila Costa, Ronaldo Martins e Tam Oliveira;0009/2025, 0077/2023, 0086/2023, 0256/2025, 0307/2022, 0452/2023, 0457/2023;https://sapl.fortaleza.ce.leg.br/media/sapl/public/sessaoplenaria/1857/ata/a26062025_-_30a_extraordinaria.pdf
29ª Extraordinária da 1ª Sessão Legislativa da 20ª Legislatura - Chamada 1;26 de Junho de 2025;Adriana Gerônimo, Aglaylson, Bella Carmelo, Benigno Júnior, Bruno Mesquita, Gardel Rolim, Igor Nogueira, Inspetor Alberto, Irmão Leo, Janio Henrique, Juninho Aquino, Leo Couto, Luiz Sérgio, Marcel Colares, Michel Lins, Paulo Martins, PP CELL, Professor Aguiar Toba, Raimundo Filho, Ronaldo Martins, Tam Oliveira e Tony Brito;Carla Ibiapina, Chiquinho dos Carneiros, Cláudio Lima, Dr. Luciano Girão, Dr. Vicente, Emanuel Acrízio, Estrela Barros, Gabriel Aguiar, Jorge Pinheiro, Julierme Sena, Luiz Paupina, Marcelo Mendes, Mari Lacerda, Priscila Costa, Professora Adriana Almeida, Professor Enilson, René Pessoa, Tia Francisca e Wellington Sabóia;0009/2025, 0077/2023, 0086/2023, 0256/2025, 0307/2022, 0452/2023, 0457/2023, 6206/2025;https://sapl.fortaleza.ce.leg.br/media/sapl/public/sessaoplenaria/1856/ata/a26062025_-_29a_extrordinaria.pdf
29ª Extraordinária da 1ª Sessão Legislativa da 20ª Legislatura - Chamada 2;26 de Junho de 2025;Adail Júnior, Adriana Gerônimo, Aglaylson, Bella Carmelo, Benigno Júnior, Bruno Mesquita, Cláudio Lima, Dr. Vicente, Gardel Rolim, Igor Nogueira, Inspetor Alberto, Irmão Leo, Janio Henrique, Jorge Pinheiro, Juninho Aquino, Leo Couto, Luiz Paupina, Luiz Sérgio, Marcel Colares, Marcos Paulo, Mari Lacerda, Michel Lins, PP CELL, Professora Adriana Almeida, Professor Aguiar Toba, Raimundo Filho, Tia Francisca, Tony Brito e Wellington Sabóia;Carla Ibiapina, Chiquinho dos Carneiros, Dr. Luciano Girão, Emanuel Acrízio, Estrela Barros, Gabriel Aguiar, Julierme Sena, Marcelo Mendes, Paulo Martins, Priscila Costa, Professor Enilson, René Pessoa, Ronaldo Martins e Tam Oliveira;0009/2025, 0077/2023, 0086/2023, 0256/2025, 0307/2022, 0452/2023, 0457/2023, 6206/2025;https://sapl.fortaleza.ce.leg.br/media/sapl/public/sessaoplenaria/1856/ata/a26062025_-_29a_extrordinaria.pdf
56ª Ordinária da 1ª Sessão Legislativa da 20ª Legislatura - Chamada 1;26 de Junho de 2025;Adriana Gerônimo, Aglaylson, Bella Carmelo, Bruno Mesquita, Chiquinho dos Carneiros, Cláudio Lima, Dr. Luciano Girão, Dr. Vicente, Estrela Barros, Gabriel Aguiar, Igor Nogueira, Inspetor Alberto, Irmão Leo, Janio Henrique, Jorge Pinheiro, Juninho Aquino, Leo Couto, Luiz Paupina, Luiz Sérgio, Marcel Colares, Marcelo Mendes, Mari Lacerda, Michel Lins, Paulo Martins, PP CELL, Professora Adriana Almeida, Professor Aguiar Toba, Professor Enilson, Raimundo Filho, Tam Oliveira, Tia Francisca, Tony Brito e Wellington Sabóia;Benigno Júnior, Carla Ibiapina, Emanuel Acrízio, Gardel Rolim, Julierme Sena, Priscila Costa, René Pessoa e Ronaldo Martins;0005/2025, 0007/2025, 0009/2025, 0015/2025, 0024/2025, 0029/2025, 0077/2023, 0083/2024, 0086/2019, 0086/2023, 0114/2025, 0158/2025, 0182/2024, 0215/2024, 0256/2025, 0358/2019, 0452/2023, 0457/2023, 0931/2025, 1027/2023, 1153/2025, 1229/2025, 1249/2025, 1314/2025, 1324/2025, 1361/2025, 1364/2025, 3861/2025, 4697/2025, 6154/2025, 6202/2025, 6206/2025;https://sapl.fortaleza.ce.leg.br/media/sapl/public/sessaoplenaria/1855/ata/a26062025.pdf
56ª Ordinária da 1ª Sessão Legislativa da 20ª Legislatura - Chamada 2;26 de Junho de 2025;Adail Júnior, A driana Gerônimo, Aglaylson, Bella Carmelo, Benigno Júnior, Bruno Mesquita, Chiquinho dos Carneiros, Cláudio Lima, Dr. Luciano Girão, Dr. Vicente, Estrela Barros, Gabriel Aguiar, Gardel Rolim, Igor Nogueira, Inspetor Alberto, Irmão Leo, Janio Henrique, Jorge Pinheiro, Julierme Sena, Juninho Aquino, Leo Couto, Luiz Paupina, Luiz Sérgio, Marcel Colares, Marcelo Mendes, Marcos Paulo, Mari Lacerda, Michel Lins, Paulo Martins, PP CELL, Priscila Costa, Professora Adriana Almeida, Professor Aguiar Toba, Professor Enilson, Raimundo Filho, René Pessoa, Ronaldo Martins, Tam Oliveira, Tia Francisca, Tony Brito e Wellington Sabóia;Carla Ibiapina e Emanuel Acrízio;0005/2025, 0007/2025, 0009/2025, 0015/2025, 0024/2025, 0029/2025, 0077/2023, 0083/2024, 0086/2019, 0086/2023, 0114/2025, 0158/2025, 0182/2024, 0215/2024, 0256/2025, 0358/2019, 0452/2023, 0457/2023, 0931/2025, 1027/2023, 1153/2025, 1229/2025, 1249/2025, 1314/2025, 1324/2025, 1361/2025, 1364/2025, 3861/2025, 4697/2025, 6154/2025, 6202/2025, 6206/2025;https://sapl.fortaleza.ce.leg.br/media/sapl/public/sessaoplenaria/1855/ata/a26062025.pdf
55ª Ordinária da 1ª Sessão Legislativa da 20ª Legislatura;25 de Junho de 2025;Adriana Gerônimo, Bella Carmelo, Carla Ibiapina, Chiquinho dos Carneiros, Dr. Luciano Girão, Dr. Vicente, Estrela Barros, Inspetor Alberto, Janio Henrique, Jorge Pinheiro, Leo Couto, Luiz Paupina, Luiz Sérgio, Marcel Colares, Marcelo Mendes, Marcos Paulo, Mari Lacerda, Michel Lins, Paulo Martins, PP CELL, Professora Adriana Almeida, Professor Enilson, René Pessoa, Tia Francisca, Tony Brito e Wellington Sabóia;Aglaylson, Benigno Júnior, Bruno Mesquita, Cláudio Lima, Gabriel Aguiar, Gardel Rolim, Igor Nogueira, Irmão Leo, Julierme Sena, Juninho Aquino, Priscila Costa, Professor Aguiar Toba, Raimundo Filho, Ronaldo Martins e Tam Oliveira;;https://sapl.fortaleza.ce.leg.br/media/sapl/public/sessaoplenaria/1854/ata/a25062025.pdf
28ª Extraordinária da 1ª Sessão Legislativa da 20ª Legislatura - Chamada 1;24 de Junho de 2025;Adriana Gerônimo, Aglaylson, Ana Aracapé, Bella Carmelo, Bruno Mesquita, Carla Ibiapina, Chiquinho dos Carneiros, Gabriel Aguiar, Gardel Rolim, Inspetor Alberto, Janio Henrique, Jorge Pinheiro, Leo Couto, Luiz Paupina, Marcel Colares, Marcelo Tchela, Michel Lins, Paulo Martins, PP CELL, Professor Aguiar Toba, Raimundo Filho, Tia Francisca e Tony Brito;Benigno Júnior, Dr. Luciano Girão, Dr. Vicente, Estrela Barros, Germano He-Man, Irmão Leo, Julierme Sena, Luiz Sérgio, Marcelo Mendes, Marcos Paulo, Mari Lacerda, Pedro Matos, Priscila Costa, Professora Adriana Almeida, Professor Enilson, Ronaldo Martins, Tam Oliveira e Wellington Sabóia;0028/2025, 0030/2025, 0031/2025, 0032/2025, 0033/2025, 0037/2025, 0038/2025, 0039/2025, 0424/2025, 0430/2025;https://sapl.fortaleza.ce.leg.br/media/sapl/public/sessaoplenaria/1853/ata/a24062025_-_28a_extraordinaria.pdf
28ª Extraordinária da 1ª Sessão Legislativa da 20ª Legislatura - Chamada 2;24 de Junho de 2025;Adail Júnior, Adriana Gerônimo, Aglaylson, Ana Aracapé, Bella Carmelo, Benigno Júnior, Bruno Mesquita, Carla Ibiapina, Chiquinho dos Carneiros, Dr. Luciano Girão, Dr. Vicente, Estrela Barros, Inspetor Alberto, Irmão Leo, Janio Henrique, Jorge Pinheiro, Leo Couto, Luiz Paupina, Luiz Sérgio, Marcel Colares, Marcelo Mendes, Marcelo Tchela, Mari Lacerda, Michel Lins, Paulo Martins, PP CELL, Professora Adriana Almeida, Professor Aguiar Toba, Raimundo Filho, René Pessoa, Tia Francisca e Tony Brito;Gabriel Aguiar, Gardel Rolim, Germano He-Man, Julierme Sena, Marcos Paulo, Pedro Matos, Priscila Costa, Professor Enilson, Ronaldo Martins, Tam Oliveira e Wellington Sabóia;0028/2025, 0030/2025, 0031/2025, 0032/2025, 0033/2025, 0037/2025, 0038/2025, 0039/2025, 0424/2025, 0430/2025;https://sapl.fortaleza.ce.leg.br/media/sapl/public/sessaoplenaria/1853/ata/a24062025_-_28a_extraordinaria.pdf
27ª Extraordinária da 1ª Sessão Legislativa da 20ª Legislatura - Chamada 1;24 de Junho de 2025;Adriana Gerônimo, Aglaylson, Bella Carmelo, Benigno Júnior, Carla Ibiapina, Dr. Vicente, Estrela Barros, Gardel Rolim, Irmão Leo, Janio Henrique, Leo Couto, Luiz Paupina, Luiz Sérgio, Marcel Colares, Marcelo Tchela, Marcos Paulo, Mari Lacerda, Michel Lins, Paulo Martins, Professora Adriana Almeida, Professor Aguiar Toba, Professor Enilson, Raimundo Filho, Tia Francisca e Tony Brito;Ana Aracapé, Chiquinho dos Carneiros, Dr. Luciano Girão, Gabriel Aguiar, Germano He-Man, Inspetor Alberto, Jorge Pinheiro, Julierme Sena, Marcelo Mendes, Pedro Matos, PP CELL, Priscila Costa, René Pessoa, Ronaldo Martins, Tam Oliveira e Wellington Sabóia;0028/2025, 0030/2025, 0031/2025, 0032/2025, 0033/2025, 0037/2025, 0038/2025, 0039/2025, 0424/2025, 0430/2025;https://sapl.fortaleza.ce.leg.br/media/sapl/public/sessaoplenaria/1852/ata/a24062025_-_27a_extraordinaria.pdf
27ª Extraordinária da 1ª Sessão Legislativa da 20ª Legislatura - Chamada 2;24 de Junho de 2025;Adail Júnior, Adriana Gerônimo, Aglaylson, Ana Aracapé, Bella Carmelo, Benigno Júnior, Bruno Mesquita, Carla Ibiapina, Chiquinho dos Carneiros, Dr. Luciano Girão, Dr. Vicente, Estrela Barros, Gabriel Aguiar, Gardel Rolim, Germano He-Man, Inspetor Alberto, Irmão Leo, Janio Henrique, Jorge Pinheiro, Julierme Sena, Leo Couto, Luiz Paupina, Luiz Sérgio, Marcel Colares, Marcelo Mendes, Marcelo Tchela, Marcos Paulo, Mari Lacerda, Michel Lins, Paulo Martins, PP CELL, Professora Adriana Almeida, Professor Aguiar Toba, Professor Enilson, Raimundo Filho, René Pessoa, Ronaldo Martins, Tam Oliveira, Tia Francisca e Tony Brito;Pedro Matos, Priscila Costa e Wellington Sabóia;0028/2025, 0030/2025, 0031/2025, 0032/2025, 0033/2025, 0037/2025, 0038/2025, 0039/2025, 0424/2025, 0430/2025;https://sapl.fortaleza.ce.leg.br/media/sapl/public/sessaoplenaria/1852/ata/a24062025_-_27a_extraordinaria.pdf
26ª Extraordinária da 1ª Sessão Legislativa da 20ª Legislatura - Chamada 1;24 de Junho de 2025;Adriana Gerônimo, Aglaylson, Ana Aracapé, Bella Carmelo, Bruno Mesquita, Carla Ibiapina, Chiquinho dos Carneiros, Estrela Barros, Germano He-Man, Inspetor Alberto, Irmão Leo, Janio Henrique, Jorge Pinheiro, Julierme Sena, Leo Couto, Luiz Paupina, Marcel Colares, Marcelo Mendes, Marcelo Tchela, Mari Lacerda, Michel Lins, Paulo Martins, PP CELL, Professora Adriana Almeida, Professor Aguiar Toba, Professor Enilson, Raimundo Filho, René Pessoa, Ronaldo Martins, Tia Francisca e Tony Brito;Benigno Júnior, Dr. Luciano Girão, Dr. Vicente, Gabriel Aguiar, Gardel Rolim, Luiz Sérgio, Pedro Matos, Priscila Costa, Tam Oliveira, e Wellington Sabóia;0028/2025, 0030/2025, 0031/2025, 0032/2025, 0033/2025, 0037/2025, 0038/2025, 0039/2025, 0424/2025, 0430/2025;https://sapl.fortaleza.ce.leg.br/media/sapl/public/sessaoplenaria/1851/ata/a24062025_-_26a_extraordinaria.pdf
26ª Extraordinária da 1ª Sessão Legislativa da 20ª Legislatura - Chamada 2;24 de Junho de 2025;Adail Júnior, Adriana Gerônimo, Aglaylson, Ana Aracapé, Bella Carmelo, Benigno Júnior, Bruno Mesquita, Carla Ibiapina, Chiquinho dos Carneiros, Dr. Luciano Girão, Estrela Barros, Gabriel Aguiar, Gardel Rolim, Germano He-Man, Inspetor Alberto, Irmão Leo, Janio Henrique, Jorge Pinheiro, Julierme Sena, Leo Couto, Luiz Paupina, Luiz Sérgio, Marcel Colares, Marcelo Mendes, Marcelo Tchela, Marcos Paulo, Mari Lacerda, Michel Lins, Paulo Martins, PP CELL, Priscila Costa, Professora Adriana Almeida, Professor Aguiar Toba, Professor Enilson, Raimundo Filho, René Pessoa, Ronaldo Martins, Tia Francisca, Tony Brito e Wellington Sabóia;Dr. Vicente, Pedro Matos e Tam Oliveira;0028/2025, 0030/2025, 0031/2025, 0032/2025, 0033/2025, 0037/2025, 0038/2025, 0039/2025, 0424/2025, 0430/2025;https://sapl.fortaleza.ce.leg.br/media/sapl/public/sessaoplenaria/1851/ata/a24062025_-_26a_extraordinaria.pdf
54ª Ordinária da 1ª Sessão Legislativa da 20ª Legislatura - Chamada 1;24 de Junho de 2025;Adriana Gerônimo, Aglaylson, Bella Carmelo, Benigno Júnior, Bruno Mesquita, Carla Ibiapina, Chiquinho dos Carneiros, Dr. Luciano Girão, Dr. Vicente, Estrela Barros, Gabriel Aguiar, Gardel Rolim, Germano He-Man, Inspetor Alberto, Irmão Leo, Janio Henrique, Jorge Pinheiro, Julierme Sena, Leo Couto, Luiz Paupina, Luiz Sérgio, Marcel Colares, Marcelo Mendes, Marcelo Tchela, Marcos Paulo, Mari Lacerda, Michel Lins, Paulo Martins, Pedro Matos, PP CELL, Priscila Costa, Professora Adriana Almeida, Professor Aguiar Toba, Professor Enilson, Raimundo Filho, René Pessoa, Ronaldo Martins, Tam Oliveira, Tia Francisca, Tony Brito e Wellington Sabóia;Nenhum ausente registrado;0005/2025, 0009/2025, 0028/2025, 0030/2025, 0031/2025, 0032/2025, 0033/2025, 0036/2025, 0037/2025, 0038/2025, 0039/2025, 0040/2025, 0125/2024, 0144/2023, 0164/2025, 0223/2023, 0226/2025, 0256/2025, 0307/2022, 0372/2022, 0424/2025, 0430/2025, 0884/2023, 0930/2025, 0937/2025, 1047/2025, 1211/2025, 1228/2025, 1266/2025, 1325/2025, 1332/2025, 1334/2025, 1340/2025, 1341/2025, 4672/2025, 4696/2025, 4760/2025, 4794/2025, 5296/2025, 6076/2025, 6120/2025, 6125/2025, 6126/2025, 6127/2025;https://sapl.fortaleza.ce.leg.br/media/sapl/public/sessaoplenaria/1850/ata/a24062025.pdf
54ª Ordinária da 1ª Sessão Legislativa da 20ª Legislatura - Chamada 2;24 de Junho de 2025;Adail Júnior, A driana Gerônimo, Aglaylson, Ana Aracapé, Bella Carmelo, Benigno Júnior, Bruno Mesquita, Carla Ibiapina, Chiquinho dos Carneiros, Dr. Luciano Girão, Dr. Vicente, Estrela Barros, Gabriel Aguiar, Gardel Rolim, Germano He-Man, Inspetor Alberto, Irmão Leo, Janio Henrique, Jorge Pinheiro, Julierme Sena, Leo Couto, Luiz Paupina, Luiz Sérgio, Marcel Colares, Marcelo Mendes, Marcelo Tchela, Marcos Paulo, Mari Lacerda, Michel Lins, Paulo Martins, PP CELL, Priscila Costa, Professora Adriana Almeida, Professor Aguiar Toba, Professor Enilson, Raimundo Filho, René Pessoa, Ronaldo Martins, Tam Oliveira, Tia Francisca, Tony Brito e Wellington Sabóia;Nenhum ausente registrado;0005/2025, 0009/2025, 0028/2025, 0030/2025, 0031/2025, 0032/2025, 0033/2025, 0036/2025, 0037/2025, 0038/2025, 0039/2025, 0040/2025, 0125/2024, 0144/2023, 0164/2025, 0223/2023, 0226/2025, 0256/2025, 0307/2022, 0372/2022, 0424/2025, 0430/2025, 0884/2023, 0930/2025, 0937/2025, 1047/2025, 1211/2025, 1228/2025, 1266/2025, 1325/2025, 1332/2025, 1334/2025, 1340/2025, 1341/2025, 4672/2025, 4696/2025, 4760/2025, 4794/2025, 5296/2025, 6076/2025, 6120/2025, 6125/2025, 6126/2025, 6127/2025;https://sapl.fortaleza.ce.leg.br/media/sapl/public/sessaoplenaria/1850/ata/a24062025.pdf
53ª Ordinária da 1ª Sessão Legislativa da 20ª Legislatura - Chamada 1;18 de Junho de 2025;Adail Júnior, A driana Gerônimo, Ana Aracapé, Bella Carmelo, Bruno Mesquita, Chiquinho dos Carneiros, Dr. Vicente, Estrela Barros, Germano He-Man, Irmão Leo, Janio Henrique, Jorge Pinheiro, Leo Couto, Marcel Colares, Marcelo Mendes, Mari Lacerda, Michel Lins, Professora Adriana Almeida, Professor Aguiar Toba, Raimundo Filho, René Pessoa, Ronaldo Martins, Tam Oliveira, Tia Francisca e Tony Brito;Aglaylson, Benigno Júnior, Dr. Luciano Girão, Gabriel Aguiar, Gardel Rolim, Inspetor Alberto, Julierme Sena, Luiz Paupina, Luiz Sérgio, Marcelo Tchela, Paulo Martins, Pedro Matos, PP CELL, Priscila Costa, Professor Enilson e Wellington Sabóia;0009/2025, 0053/2024, 0057/2025, 0256/2025, 0388/2025, 0393/2025, 1112/2025, 1213/2025, 1227/2025, 1253/2025, 1257/2025, 1258/2025, 1265/2025, 1302/2025, 1303/2025, 1312/2025, 1337/2025, 1338/2025, 5121/2025, 5773/2025, 5799/2025, 5869/2025, 5991/2025;https://sapl.fortaleza.ce.leg.br/media/sapl/public/sessaoplenaria/1849/ata/a18062025.pdf
53ª Ordinária da 1ª Sessão Legislativa da 20ª Legislatura - Chamada 2;18 de Junho de 2025;Adail Júnior, A driana Gerônimo, Aglaylson, Ana Aracapé, Bella Carmelo, Bruno Mesquita, Carla Ibiapina, Chiquinho dos Carneiros, Dr. Luciano Girão, Dr. Vicente, Gabriel Aguiar, Gardel Rolim, Germano He-Man, Irmão Leo, Janio Henrique, Jorge Pinheiro, Julierme Sena, Leo Couto, Luiz Sérgio, Marcel Colares, Marcelo Mendes, Marcelo Tchela, Marcos Paulo, Mari Lacerda, Michel Lins, Paulo Martins, Pedro Matos, PP CELL, Professora Adriana Almeida, Professor Aguiar Toba, Professor Enilson, Raimundo Filho, René Pessoa, Ronaldo Martins, Tia Francisca e Tony Brito;Benigno Júnior, Estrela Barros, Inspetor Alberto, Luiz Paupina, Priscila Costa, Tam Oliveira e Wellington Sabóia;0009/2025, 0053/2024, 0057/2025, 0256/2025, 0388/2025, 0393/2025, 1112/2025, 1213/2025, 1227/2025, 1253/2025, 1257/2025, 1258/2025, 1265/2025, 1302/2025, 1303/2025, 1312/2025, 1337/2025, 1338/2025, 5121/2025, 5773/2025, 5799/2025, 5869/2025, 5991/2025;https://sapl.fortaleza.ce.leg.br/media/sapl/public/sessaoplenaria/1849/ata/a18062025.pdf
25ª Extraordinária da 1ª Sessão Legislativa da 20ª Legislatura - Chamada 1;17 de Junho de 2025;Adriana Gerônimo, Ana Aracapé, Chiquinho dos Carneiros, Estrela Barros, Inspetor Alberto, Leo Couto, Luiz Paupina, Luiz Sérgio, Marcel Colares, Marcelo Mendes, Marcelo Tchela, Marcos Paulo, Michel Lins, Paulo Martins, PP CELL, Professora Adriana Almeida, Professor Aguiar Toba, Rene Pessoa e Tia Francisca;Aglaylson, Bella Carmelo, Benigno Júnior, Bruno Mesquita, Dr. Luciano Girão, Dr. Vicente, Gabriel Aguiar, Gardel Rolim, Germano He-Man, Irmão Leo, Janio Henrique, Jorge Pinheiro, Julierme Sena, Mari Lacerda, Pedro Matos, Priscila Costa, Professor Enilson, Raimundo Filho, Ronaldo Martins, Tan Oliveira, Tony Brito e Wellington Sabóia;0027/2025, 0408/2025;https://sapl.fortaleza.ce.leg.br/media/sapl/public/sessaoplenaria/1848/ata/a17062025_-_25a_extraordinaria.pdf
25ª Extraordinária da 1ª Sessão Legislativa da 20ª Legislatura - Chamada 2;17 de Junho de 2025;Adail Júnior, Adriana Gerônimo, Aglaylson, Bella Carmelo, Benigno Júnior, Carla Ibiapina, Chiquinho dos Carneiros, Estrela Barros, Germano He-Man, Inspetor Alberto, Irmão Leo, Janio Henrique, Jorge Pinheiro, Julierme Sena, Leo Couto, Luiz Paupina, Luiz Sérgio, Marcel Colares, Marcelo Mendes, Marcelo Tchela, Mari Lacerda, Michel Lins, Paulo Martins, Pedro Matos, PP CELL, Professora Adriana Almeida, Professor Aguiar Toba, Professor Enilson, Raimundo Filho, Rene Pessoa, Ronaldo Martins, Tan Oliveira, Tia Francisca e Tony Brito;Ana Aracapé, Bruno Mesquita, Dr. Luciano Girão, Dr. Vicente, Gabriel Aguiar, Gardel Rolim, Marcos Paulo, Priscila Costa e Wellington Sabóia;0027/2025, 0408/2025;https://sapl.fortaleza.ce.leg.br/media/sapl/public/sessaoplenaria/1848/ata/a17062025_-_25a_extraordinaria.pdf
24ª Extraordinária da 1ª Sessão Legislativa da 20ª Legislatura - Chamada 1;17 de Junho de 2025;Adriana Gerônimo, Ana Aracapé, Bella Carmelo, Chiquinho dos Carneiros, Dr. Luciano Girão, Gabriel Aguiar, Germano He-Man, Inspetor Alberto, Irmão Leo, Janio Henrique, Jorge Pinheiro, Leo Couto, Luiz Paupina, Luiz Sérgio, Marcel Colares, Marcelo Mendes, Marcelo Tchela, Marcos Paulo, Mari Lacerda, Michel Lins, Paulo Martins, Pedro Matos, PP CELL, Professora Adriana Almeida, Professor Aguiar Toba, Professor Enilson, Raimundo Filho, Rene Pessoa, Ronaldo Martins, Tan Oliveira, Tia Francisca e Tony Brito;Aglaylson, Benigno Júnior, Bruno Mesquita, Dr. Vicente, Estrela Barros, Gardel Rolim, Julierme Sena, Priscila Costa e Wellington Sabóia;0027/2025, 0408/2025;https://sapl.fortaleza.ce.leg.br/media/sapl/public/sessaoplenaria/1847/ata/a17062025_-_24a_extraordinaria.pdf
24ª Extraordinária da 1ª Sessão Legislativa da 20ª Legislatura - Chamada 2;17 de Junho de 2025;Adail Júnior, Adriana Gerônimo, Aglaylson, Ana Aracapé, Bella Carmelo, Benigno Júnior, Bruno Mesquita, Carla Ibiapina, Chiquinho dos Carneiros, Dr. Luciano Girão, Estrela Barros, Gabriel Aguiar, Gardel Rolim, Germano He-Man, Irmão Leo, Janio Henrique, Jorge Pinheiro, Julierme Sena, Leo Couto, Luiz Paupina, Luiz Sérgio, Marcel Colares, Marcelo Mendes, Marcelo Tchela, Marcos Paulo, Mari Lacerda, Michel Lins, Paulo Martins, Pedro Matos, PP CELL, Professora Adriana Almeida, Professor Aguiar Toba, Rene Pessoa, Ronaldo Martins, Tan Oliveira, Tia Francisca, Tony Brito e Wellington Sabóia;Dr. Vicente, Inspetor Alberto, Priscila Costa, Professor Enilson e Raimundo Filho;0027/2025, 0408/2025;https://sapl.fortaleza.ce.leg.br/media/sapl/public/sessaoplenaria/1847/ata/a17062025_-_24a_extraordinaria.pdf
52ª Ordinária da 1ª Sessão Legislativa da 20ª Legislatura - Chamada 1;17 de Junho de 2025;Adriana Gerônimo, Aglaylson, Ana Aracapé, Bella Carmelo, Benigno Júnior, Bruno Mesquita, Chiquinho dos Carneiros, Dr. Luciano Girão, Dr. Vicente, Estrela Barros, Gabriel Aguiar, Gardel Rolim, Germano He- Man, Inspetor Alberto, Irmão Leo, Janio Henrique, Jorge Pinheiro, Leo Couto, Luiz Paupina, Luiz Sérgio, Marcel Colares, Marcelo Mendes, Marcelo Tchela, Marcos Paulo, Mari Lacerda, Michel Lins, Paulo Martins, Pedro Matos, PP CELL, Professora Adriana Almeida, Professor Aguiar Toba, Professor Enilson, Raimundo Filho, René Pessoa, Ronaldo Martins, Tan Oliveira, Tia Francisca, Tony Brito e Wellington Sabóia;Julierme Sena e Priscila Costa;0009/2025, 0024/2025, 0027/2025, 0116/2022, 0182/2024, 0182/2025, 0215/2024, 0223/2025, 0225/2025, 0256/2025, 0292/2025, 038/2007, 0408/2025, 0615/2025, 0651/2023, 0882/2025, 0919/2025, 0929/2025, 1050/2025, 1149/2025, 1187/2025, 1200/2025, 1203/2025, 1212/2025, 1226/2025, 1269/2025, 1299/2025, 1300/2025, 1301/2025, 1304/2025, 1305/2025, 1310/2025, 1311/2025, 1437/2023, 3907/2025, 3910/2025, 3916/2025, 4170/2025, 4492/2025, 4702/2025, 4790/2025, 5391/2025, 5890/2025, 699/2020;https://sapl.fortaleza.ce.leg.br/media/sapl/public/sessaoplenaria/1846/ata/a17062025.pdf
